FOODID;FOODNAME;LANG
34189;GRISKÖTT, SORTIMENT 0, SÅSKÖTT, RÅ;SV
34190;GRISKASSLER, BIFF/STEK, RÅ;SV
34201;NÖTKÖTT, LÅG FETTHALT, MEDELVÄRDE;SV
34208;KYCKLINGBEN, MED SKINN, GRILLADE;SV
34209;KYCKLINGBEN, MED SKINN, UGNSTEKT;SV
34210;GRISFILÉ, YTTERFILÉ, UGNSTEKT;SV
34211;GRISFILÉ, INNERFILÉ, STEKT;SV
34212;GRISFILÉ, YTTERFILÉ, STEKT;SV
34213;NÖTKÖTT, LÅG FETTHALT, KOKT UTAN SALT;SV
34214;NÖTSTEK, INNERFILÉ, UGNSTEKT;SV
34215;NÖTFILÉ INNERFILÉ, STEKT;SV
34216;NÖTFILÉ, INNERFILÉ, GRILLAD;SV
34219;NÖTKÖTT, SORTIMENT E, SÅSKÖTT, KOKT UTAN SALT;SV
34220;RYPSGRIS, STRIMLOR, STEKTA I OLJA;SV
34221;KORNGRIS, STRIMLOR, STEKTA I OLJA;SV
34223;GRISKÖTT, SORTIMENT 0, SÅSKÖTT, KOKT UTAN SALT;SV
34225;GRISKASSLER, BIFF, STEKT;SV
34226;GRISKASSLER, BIFF, GRILLAD;SV
34228;SPENAT, DJUPFRYST;SV
34229;ÄRTER, GRÖNA, DJUPFRYSTA;SV
34230;VILD RUCOLA, SANDSENAP;SV
34231;ISSALLAT;SV
34232;CIKORIA, RÖD;SV
34233;ROMANSALLAT;SV
34234;RÖDLÖK;SV
34235;RÄTTIKA;SV
34236;ÄRTSKOTT;SV
34237;VÅRSALLAT, VÅRKLYNNE;SV
34238;KORIANDER, FÄRSK;SV
34239;SKOGSRISKA;SV
34240;TRATTKANTARELL;SV
34241;SKÄGGRISKA;SV
34242;MJÖL, VETEMJÖL, BAGERIINDUSTRIN V600;SV
34243;BONDBÖNOR, FÄRSK;SV
34244;SOCKERÄRT, FÄRSK;SV
34245;SESAMFRÖN, VIT, UTAN SKAL;SV
34246;MJÖL, RÅGMJÖL, FULLKORNS R800;SV
34247;MJÖL, RÅGMJÖL, FULLKORNS R1000;SV
34248;MJÖL, KORNMJÖL, FULLKORNS;SV
34249;MJÖL, SPECIALVETEMJÖL;SV
34252;SIK, ODLAD;SV
34253;SILL, INLAGD, I KLAR LAG;SV
34254;HAVSTÅNG, KOMBU, TORKAT;SV
34255;LAX, ODLAD;SV
34256;REGNBÅGSLAX, ODLAD;SV
34261;YOGHURT, SMAKSATT, 2,7 % FETT;SV
34262;SKINKSÅS, MATLAGNINGSGRÄDDE;SV
34263;KAKA, KLADDKAKA;SV
34265;BÄR-/FRUKTYOGHURT 2 % FETT, LÅG LAKTOSHALT, -30% SOCKER, VITD 1 UG;SV
34276;SAFTDRYCK, 40 % MINDRE SOCKER, SÖTAD MED STEVIA, VALIO GRANDI;SV
34277;MYSLI MED NÖTTER;SV
34303;BEBE BAKELSE;SV
34304;MAKRON BAKELSE;SV
34305;POTATISBAKELSE;SV
34306;NAPOLEONBAKELSE;SV
34361;MANGO SKALAD;SV
34362;AVOKADO SÅS, AVOKADOPASTA;SV
34380;BÖNOR, VITA;SV
34381;PIZZA, SKINKPIZZA MED RÄKOR, ANANAS OCH BLÅMÖGELOST;SV
34382;PIZZA, SALAMIPIZZA MED SKINK, KÖTTFÄRS OCH LÖK;SV
34383;PIZZA, KEBABPIZZA MED LÖK, FETAOST, SMETANA OCH TOMAT;SV
34384;PIZZA, SKINKPIZZA MED TONFISK;SV
34385;PIZZA, SALAMIPIZZA MED SKINK, RÄKOR OCH LÖK;SV
34386;PIZZA, HÖNSPIZZA MED ANANAS OCH BLÅMÖGELOST;SV
34387;PIZZA, TONFISKPIZZA, RÄKOR, BLÅMUSSLOR;SV
34388;PIZZA, SALAMIPIZZA MED ANANAS, RÄKOR OCH BLÅMÖGELOST;SV
34389;PIZZA, SKINKPIZZA MED RÄKOR, SVAMP OCH TONFISK;SV
34390;FYLLD BATONG, KYCKLINGBRÖST, SUBWAY;SV
34391;FYLLD BATONG, GRÖNSAKSBIFF, SUBWAY;SV
34392;FYLLD BATONG, SALAMI, SKINKA, ITALIAN BMT, SUBWAY;SV
34393;FYLLD BATONG, ROSTBIFF, SUBWAY;SV
34394;FYLLD BATONG, FLERKORNSBAGUETTE, TOMAT, PAPRIKA, OST, SALLAT, LÖK;SV
34395;HAMBURGARE MED OST, DUBBEL CHEESEBURGARE, MCDONALD'S;SV
34396;HAMBURGARE, DUBBELHAMBURGARE, HESBURGER;SV
34397;HAMBURGARE, MCFEAST, MCDONALD'S;SV
34398;HAMBURGARE, WHOPPER, BURGER KING;SV
34399;HAMBURGARE, DOUBLE WHOPPER, BURGER KING;SV
34402;HAMBURGARE, BACONHAMBURGARE, HESBURGER;SV
34403;HAMBURGARE, GLUTENFRI HAMBURGARE, HESBURGER;SV
34404;KALL SÅS, FETASÅS, YOGHURTSÅS;SV
34405;HAMBURGARE, BATAT HAMBURGARE, NÖT;SV
34407;KÖTTFÄRSBIFF, NÖTKÖTT, UGNSTEKT;SV
34408;KÖTTFÄRSBIFF, NÖTSTEK, STEKT;SV
34409;KÖTTFÄRSBIFF, NÖTSTEK, UGNSTEKT;SV
34410;KÖTTFÄRSBIFF, GRIS-NÖTFÄRS, UGNSTEKT;SV
34411;KÖTTFÄRSBIFF, NÖTSTEK, STEKT UTAN FETT;SV
34412;KÖTTFÄRSBIFF, NÖTFÄRS, STEKT UTAN FETT;SV
34413;KÖTTFÄRSBIFF, GRIS-NÖTFÄRS, STEKT UTAN FETT;SV
34414;HAMBURGARE, BATAT HAMBURGARE, TOFU;SV
34416;GRÖNSAKSSÅS, PALAK PANEER, SPENAT, HEMOST;SV
34419;GRÖNSAKSSÅS, SHAHI PANEER, TOMAT, HEMOST;SV
34422;KYCKLINGSÅS, SMÖRKYCKLING, BUTTER CHICKEN;SV
34423;FISKSÅS, FISKCURRY, SEJ, REGNBÅGSLAX, KOKOSMJÖLK;SV
34426;GRÖNSAKSSÅS, GRÖNSAKSCURRY, KOKOSMJÖLK, KIKÄRT;SV
34428;KYCKLING-GRÖNSAKSSÅS, KYCKLINGCURRY, KOKOSMJÖLK;SV
34429;PIZZA, KÖTTFÄRSPIZZA, NÖTFÄRS, GLUTENFRI;SV
34430;PIZZA, HÖNSPIZZA MED AVOKADO;SV
34431;FISKSOPPA, REGNBÅGSLAX, MATLAGNINGSGRÄDDE;SV
34432;FISKSOPPA, REGNBÅGSLAX, GRÄDDE;SV
34433;FISKSOPPA, LAXSOPPA PÅ GRÄDDE;SV
34434;FISKSOPPA, LAXSOPPA PÅ MATLAGNINGSGRÄDDE;SV
34435;KAKA, MOCKAKAKA MED GLASYR, GLUTENFRI;SV
34436;KNACKKORVSSÅS AV SOJAKNACKKORV, BRUNSÅS, FETT;SV
34437;KNACKKORVSSTROGANOFF AV SOJAKNACKKORV;SV
34438;KNACKKORVSOPPA AV SOJAKNACKKORV;SV
34439;KÖTTBULLE, ÄLGKÖTT, UGNSTEKT;SV
34440;FISKSOPPA, REGNBÅGSLAX, SEJ OCH MATLAGNINGGRÄDDE (VEG. FETT 15 %);SV
34441;UGNSSTRÖMMING, STRÖMMINGSFILÉ, SMETANA;SV
34445;BATATSOPPA MED KOKOSMJÖLK;SV
34446;KYCKLINGSÅS, CITRON, TURKISK YOGHURT;SV
34448;KÖTTGRYTA, NÖTSTEK, GULASCH;SV
34450;VEGETARISK MOUSSAKA, ÄGGPLANTA, SOJAKROSS;SV
34451;POTATISLÅDA, SOJA-POTATISLÅDA, TOMAT, LÄTTMJÖLK;SV
34452;MOUSSAKA, VEGETARISK MOUSSAKA, ÄGGPLANTA, POTATIS;SV
34453;HIRSBIFF, STEKT;SV
34454;BÄRDESSERT AV TALKKUNAMJÖL, GRÄDDE OCH KVARG;SV
34455;SVARTROTSSOPPA, GRÄDDE;SV
34456;BOLOGNESE SÅS AV QUORN;SV
34457;FISKSOPPA, LAX, FISKBULJONG;SV
34458;RÖDBETA, UGNSTEKT;SV
34459;KÅLROT, UGNSTEKT;SV
34460;MOROT, UGNSTEKT;SV
34461;ROTSAK, UGNSTEKT, SALT, OLJA;SV
34464;FETA-GRÖNSAKSBIFF, STEKT;SV
34465;RÖBETAPESTOSÅS;SV
34466;PAPRIKA, UGNSTEKT;SV
34467;ROSTAD PAPRIKASOPPA;SV
34468;RÖDBETSLÅDA, BLÅMÖGELOST, MATLAGNINGSGRÄDDE;SV
34469;RÖDBETSLÅDA, GETOST, MATLAGNINGSGRÄDDE;SV
34470;PASTA CARBONARA, BACON;SV
34471;KALKONSCHITZEL, CORDON BLEU, STEKT;SV
34472;KASSLERSTEK, KOKT UTAN SALT;SV
34473;BRÅKAD GRIS, PULLED PORK;SV
34474;HAMBURGARE, PULLED PORK OCH KROSSEMLA;SV
34475;SMOOTHIE, GRÖN SMOOTHIE, SPENAT, AVOKADO, GURKA, BANAN, ANANAS;SV
34476;FISK-GRÖNSAKSPAJ, SEJ, ROTSAKSBLANDNING, TOMAT;SV
34477;SEJ MED RÄKOR OCH GRÖNSAKSBLANDNING, TOMAT, UGNSTEKT;SV
34478;SEJ, UGNSTEKT;SV
34480;FISK, VÄGT MEDELVÄRDE, UGNSTEKT;SV
34481;FISKPASTEJ, RÖKT LAX, LAX PIROG;SV
34484;LAXFILÉ, PESTOLAX, UGNSSTEKT;SV
34485;KALL SÅS, LAXTARTARSÅS PÅ SMETANA;SV
34488;KÖTTFÄRSSOPPA MED LINSER, NÖTSTEK;SV
34489;TOMATSOPPA, KALL, GAZPACHO;SV
34490;PUMPASOPPA, MATLAGNINGSGRÄDDE;SV
34491;BANANPANNKAKA;SV
34492;SPENAT, STEKT;SV
34493;MÅLTIDSSALLAD, SALLAD MED RISNUDEL OCH NÖTSTEK;SV
34494;HAVREGRYNSGRÖT, VATTEN, KOKOSMJÖLK, ÄGG, BANAN, SALT;SV
34495;NUDELSOPPA MED TOFU OCH KOKOSMJÖLK;SV
34496;POTATIS- OCH BROCCOLISOPPA, VATTEN, SMÄLTOST;SV
34497;PALSTERNACKSSOPPA MED ÄPPLE, VEGETABILISK FETTBLANDNING;SV
34498;MÅLTIDSSALLAD, SALLAD MED NUDEL OCH RÄKOR, GRÖNKAL, JORDNÖTSSÅS;SV
34499;MÅLTIDSSALLAD, HALLOUMIOSTSALLAD, GRANATÄPPLE, OLJEDRESSING;SV
34500;MÅLTIDSSALLAD, HALLOUMIOSTSALLAD, JORDGUBBE, OLJEDRESSING;SV
34501;MÅLTIDSSALLAD, COUSCOUSSALLAD MED HALLOUMIOST, OLJEDRESSING;SV
34502;AVOKADOPASTA;SV
34503;TOFU-GRÖNSAKSWOK, WOK-GRÖNSAKER;SV
34504;TOFU-NUDELWOK;SV
34505;KNÄCKEBRÖD, FRÖKNÄCKEBRÖD, GLUTENFRITT, HEMBAKAT;SV
34506;KNÄCKEBRÖD, FRÖKNÄCKEBRÖD, HEMBAKAT;SV
34507;KNÄCKEBRÖD, FRÖKNÄCKEBRÖD MED ÄGG, GLUTENFRITT, HEMBAKAT;SV
34508;RÅGRÖT, YOGHURT;SV
34509;KAKA, KLADDKAKA, SMÖR, UTAN MJÖL, NATURLIGT GLUTENFRI;SV
34510;SALLAD, POTATISSALLAD MED AVOKADO, OLIVOLJA;SV
34511;MÅLTIDSSALLAD, AUBERGINE SALLAD MED KIKÄRTER, YOGHURTDRESSING;SV
34512;RISOTTO, RISOTTO MED SPARRIS, VITT VIN;SV
34513;RISOTTO, STENSOPP RISOTTO, VITT VIN;SV
34514;GRÖNKÅL, STEKT;SV
34515;MÅLTIDSSALLAD, GRÖNKAL OCH FETAOSTSALLAD;SV
34516;RÖDLÖK, STEKT;SV
34517;REN- OCH KANTARELLPAJ, MÖRDEGSBOTTEN;SV
34518;PURJOLÖK, STEKT;SV
34519;KALL SÅS, KALLRÖKT REN;SV
34520;KALL SÅS, RÄKTARTARSÅS PÅ CRÈME FRAÎCHE;SV
34521;KALL SÅS, TONFISKSÅS PÅ GRÄDDFIL;SV
34522;LASAGNE, RENKÖTT;SV
34523;ANANASSALSA;SV
34524;AVOKADOQUESADILLA;SV
34525;RULLTÅRTA, CHOKLADRULLTÅRTA, KRÄMFYLLNING;SV
34526;FÄNKÅL, STEKT;SV
34527;FÄNKÅLSOPPA, GRÄDDE;SV
34528;KAKA, RÅ CHOKLADKAKA;SV
34529;KAKA, RÅ HALLON KAKA;SV
34530;KAKA, RÅ SVART VINBÄR KAKA;SV
34531;KAKA, RÅ MANGO KAKA;SV
34532;KAKA, RÅ MOROT KAKA;SV
34533;MYSLI, GRANOLA, HEMBAKAT;SV
34534;SVAMPPIROG, TRATTKANTARELL, MÖRDEGSBOTTEN;SV
34535;KANTARELL, BOILED;SV
34536;TRATTKANTARELL, STEKT;SV
34537;TRATTKANTARELL, KOKT;SV
34539;RISOTTO, RISOTTO MED RÖDBETA, CHEVRE, VITT VIN;SV
34540;FETAOST-SPENATSÅS, MATGRÄDDE;SV
34541;LASAGNE, SVAMP-FETAOSTLASAGNE;SV
34542;LASAGNE, NÖTSTEK, MÖRKA MAKARONER;SV
34543;LASAGNE, NÖTSTEK, GLUTENFRI;SV
34544;TOMAT OCH MOZZARELLA PAJ, MÖRDEGSBOTTEN, POTATISMOSPULVER;SV
34545;SMOOTHIE, GRÖN SMOOTHIE, GRÖNKAL, ÄPPLE, GURKA, BANAN;SV
34546;SMOOTHIE, BLÅBÄR-KOKOSMJÖLK;SV
34547;SMOOTHIE, MANGO SMOOTHIE, YOGHURT, ANANASJUICE;SV
34548;SMOOTHIE, MANGO-ANANAS-KOKOSMJÖLK;SV
34549;SMOOTHIE, BÄR SMOOTHIE, YOGHURT, HAVREKLI, SOLROSFRÖN;SV
34550;SMOOTHIE, GRÖN SMOOTHIE, ÄPPLE, BLADSELLERI, GURKA;SV
34551;SMOOTHIE, MOROT-APELSIN-JORDGUBBSSMOOTHIE;SV
34552;QUINOA RISOTTO, SVAMP RISOTTO, VITT VIN;SV
34553;QUINOA RISOTTO, QUINOA TOMAT RISOTTO;SV
34554;PARFAIT, JORDGUBBSGLASS, HEMLAGAD;SV
34555;PLÄTTAR, SOJADRYCK, RISMJÖL, GLUTENFRI, UTAN MJÖLK OCH ÄGG;SV
34556;KAKAODRYCK, KALL, HAVREDRYCK;SV
34557;KÖTTFÄRSSÅS, ÄLGKÖTT, TOMAT, OAVREDD;SV
34558;PIZZA, SKINKPIZZA MED OST, PIZZA BIANCA, UTAN TOMAT;SV
34559;PIZZA, TOMAT OCH MOZZARELLA, BLOMKÅLSBOTTEN;SV
34560;PIZZA, GRÖNSAKSPIZZA, PIZZA BIANCA, UTAN TOMAT;SV
34561;BÖNBIFF/BULLE MED QUINOA, STEKT;SV
34562;GRÖNKÅLCHIPS;SV
34563;BULLE, ÖRFIL, HÖG FETTHALT, PÅ HELMJÖLK, SMÖR;SV
34564;PANNKAKA, ÅLANDSPANNKAKA, LÄTTMJÖLK;SV
34565;MÅLTIDSSALLAD, BATAT SALLAD MED FETAOST, OLJEDRESSING;SV
34566;SALLAD, COLESLAW SALLAD, MAJONNÄSDRESSING, HEMLAGAD;SV
34567;VEGETARISKA KÅLDOLMAR, SOJAKROSS;SV
34568;KÖTTGRYTA, ÄLGKÖTT, MOROT, LÖK, CHAMPINJON;SV
34569;SVAMPSÅS/-STUVNING, MATLAGNINGSGRÄDDE;SV
34570;GRÖNSAKSSÅS, RÖDBETSSÅS, FÄRSKOST;SV
34571;LAXFÄRSBIFF, STEKT;SV
34572;RÖDBETSPAJ MED CHEVRE, MÖRDEGSBOTTEN;SV
34573;KEX, COOKIES MED CHOKLAD, HEMBAKAT;SV
34574;KEX, HAVREKEX, HEMBAKAT;SV
34575;VORSCHMACK, LAMMFÄRS, NÖTFÄRS;SV
34576;KIKÄRTSCURRY MED BATAT;SV
34577;KYCKLINGPAJ, MÖRDEGSBOTTEN;SV
34578;KYCKLINGGRYTA, BURGUNDISK KYCKLINGGRYTA;SV
34579;NÖTSTEK, STEKT UTAN FETT;SV
34580;VEGETARISK GULASCH;SV
34581;BÖNSOPPA, TOMAT;SV
34582;SPARRISSOPPA, VITT VIN, GRÄDDE;SV
34583;TRATTKANTARELLSOPPA, GRÄDDE;SV
34584;OMELETT MED RÖDBETA OCH FETAOST, UGNSTEKT;SV
34585;SKYR, NATURELL, <0,5 % FETT;SV
34586;SKYR, SÖTAD MED SOCKER, <0,5 % FETT;SV
34587;SKYR, SYNTETISKT SÖTAD, <0,5 % FETT;SV
34588;SKYR, SYNTETISKT SÖTAD, 2% FETT;SV
34589;SKYR, SÖTAD MED SOCKER OCH STEVIA, <0,5 % FETT;SV
34590;KVARG, KVARGYOGHURT, NATURELL, 0,9 % FETT;SV
34591;GRÄDDKVARG, 7 % FETT;SV
34592;KVARG, NATURELL, 2,3 % FETT, LÅG LAKTOSHALT;SV
34593;SKYR, NATURELL, 4% FETT;SV
34594;KVARG, FETT 8,8 %, MINTCHOKLAD, VALIO, LAKTOSFRI;SV
34595;KVARG, SMAKSATT, 7 % FETT, LÅG LAKTOSHALT;SV
34596;KVARG, BÄR-/FRUKTKVARG, PROFEEL PROTEIN KVARG MED SYLT, LAKTOSFRI;SV
34597;KVARG, BÄR-/FRUKTKVARG, PROFEEL PROTEIN KVARG, SYNTETISKT SÖTAD, LAKTOSFRI;SV
34598;KVARG, DRICKBAR KVARG;SV
34600;KVARG, SMAKSATT, 4,5 % FETT;SV
34601;KVARG, BÄR-/FRUKTKVARG, ARLA PROTEIN KVARG, LAKTOSFRI;SV
34602;KVARG, NATURELL, 0,3 % FETT, 12 % PROTEIN, LAKTOSFRI;SV
34603;YOGHURT, SMAKSATT, 4,6 % FETT, VALIO SILEÄ, 1 UG VITAMIN D, LÅG LAKTOSHALT;SV
34605;(ARC)YOGHURT, SMAKSATT, VALIO A+ KREIKKALAINEN, 2 % FETT, LAKTOSFRI;SV
34606;YOGHURT, DRICKBAR, 1,7 % FETT, VALIO PLAY, LAKTOSFRI, 1,5 UG VITAMIN D;SV
34607;YOGHURT MED KVARG, SMAKSATT, VALIO, 1,7 % FETT, LÅG LAKTOSHALT;SV
34608;(ARC)YOGHURT, DRICKBAR, VALIO YOGHURT MED KVARG, FETT 1,2 %, 1 UG VITAMIN D;SV
34609;(ARC)YOGHURT, SMAKSATT, VALIO OLO 70, 0,8 % FETT, 1UG VITAMIN D, PROBIOTIKA;SV
34611;YOGHURT, NATURELL, GREKISK, 7 % FETT, LAKTOSFRI;SV
34612;MELLANMÅLSDRYCK, GEFILUS DRYCK, FETTFRI, LAKTOSFRI, D-VIT, PROBIOTIKA;SV
34613;YOGHURT, DRICKBAR, GEFILUS SMOOTHIE, 1,4 % FETT, LAKTOSFRI, 1 UG VITAMIN D;SV
34614;MELLANMÅLSDRYCK, GEFILUS KEFIR, 2 % FETT, LAKTOSFRI, 1 UG VITAMIN D, PROBIOTIKA;SV
34615;MELLANMÅLSDRYCK, GEFILUS KEFIR, NATURELL, LAKTOSFRI, 2,5 % FETT, 1 UG VITAMIN D;SV
34616;YOGHURT, SMAKSATT, 2,7 % FETT, GEFILUS KEFIR, LAKTOSFRI, 1 UG VITAMIN D, PROB.;SV
34618;YOGHURT, DRICKBAR, 2 % FETT, VALIO GREKISK, LAKTOSFRI, 1 UG VITAMIN D;SV
34619;YOGHURT, SMAKSATT, VALIO GREKISK, 4,7 % FETT, LAKTOSFRI;SV
34620;YOGHURT, SMAKSATT, VALIO GREKISK, 6 % FETT, LAKTOSFRI;SV
34621;YOGHURT, SMAKSATT, 3,3 % FETT, VALIO FRUKTIG, LAKTOSFRI;SV
34625;YOGHURT, SMAKSATT, 2 % FETT, -30% SOCKER, EKOLOGISK, LAKTOSFRI;SV
34626;YOGHURT, SMAKSATT, 2 % FETT, -50% SOCKER, EKOLOGISK, LAKTOSFRI;SV
34630;YOGHURT, NATURELL, A+, 2,5 % FETT, LAKTOSFRI, 1 UG VITAMIN D;SV
34631;YOGHURT, SMAKSATT, A+ UTAN TILLSATSÄMNE, 3 % FETT, LAKTOSFRI;SV
34634;YOGHURT, NATURELL, A+ GREKISK, 2 % FETT, LAKTOSFRI, 0,8 UG VITAMIN D;SV
34635;YOGHURT, TURKISK/GREKISK, 10 % FETT, LAKTOSFRI;SV
34636;YOGHURT, NATURELL, 2,5 % FETT, EKOLOGISK, LAKTOSFRI;SV
34637;YOGHURT MED KVARG, SMAKSATT, ARLA IHANA, 1,4 % FETT, 0,4 UG VITAMIN D, LAKTOSFRI;SV
34638;YOGHURT, NATURELL, EKOLOGISK, 3 % FETT;SV
34639;YOGHURT, SMAKSATT, 2 % FETT, ARLA LUONTO+ HONUG, 1UG VITAMIN D, PROB., LAKTOSFRI;SV
34640;YOGHURT, SMAKSATT, 2 % FETT, ARLA LUONTO+, 1 UG VITAMIN D, AB, LAKTOSFRI;SV
34641;YOGHURT, SMAKSATT, 1,9 % FETT, ARLA LUONTO+, 0,8 UG VITAMIN D, PROB, LAKTOSFRI;SV
34642;YOGHURT MED KVARG, SMAKSATT, LUONTO+, 1,2% FETT, AB, 0,5UG VITAMIN D, LAKTOSFRI;SV
34643;(ARC)YOGHURT MED KVARG, NATURELL, ARLA LUONTO+, 1,4% FETT, VIT D, AB, LAKTOSFRI;SV
34644;YOGHURT, SMAKSATT, LUONTO+, FETTFRI, 1 UG VITAMIN D, AB, LAKTOSFRI;SV
34645;YOGHURT, SMAKSATT, FETTFRI, LÅG LAKTOSHALT;SV
34646;YOGHURT, SMAKSATT, ARLA PROTEIN, 1 % FETT, LAKTOSFRI;SV
34647;(ARC)YOGHURT, NATURELL, ARLA PROTEIN, 1 % FETT, LAKTOSFRI;SV
34648;YOGHURT, SMAKSATT, ARLA PROTEIN YOGHURT MED GRANOLA, FETT 4 %, LAKTOSFRI;SV
34649;KVARG, SMAKSATT, FETTFRI, SYNTETISKT SÖTAD, LAKTOSFRI;SV
34650;YOGHURT, DRICKBAR, FETTFRI, SYNTETISKT SÖTAD;SV
34651;ÄGG, UTAN SKAL, EKOLOGISK;SV
34652;YOGHURT, SMAKSATT, ACTIVIA LÄTT, FETTFRI, DELVIS SYNTETISK SÖTAD, PROBIOTIKA;SV
34653;YOGHURT, DRICKBAR, DANUP DRINK, 0,8 % FETT;SV
34654;KVARG, SMAKSATT, 4 % FETT;SV
34655;KVARG, SMAKSATT, FETTFRI, PROTEIN KVARG, LÅG LAKTOSHALT;SV
34656;YOGHURT, NATURELL, 4 % FETT, LAKTOSFRI, PROBIOTIKA;SV
34657;YOGHURT, SMAKSATT, 2 % FETT, LAKTOSFRI;SV
34658;YOGHURT, SMAKSATT , 3,5 % FETT, PROBIOTIKA;SV
34659;YOGHURT, SMAKSATT, 2 % FETT, AB, LÅG LAKTOSHALT;SV
34661;ÄGG, EKOLOGISK, KOKT;SV
34662;ÄGG, EKOLOGISK, STEKT;SV
34664;KALL SÅS, YOGHURTSÅS;SV
34665;GRÖNSAKSSÅS, GRÖNSAKSCURRY, KOKOSMJÖLK, LENS;SV
34666;HUMMUS, KIKÄRTSPASTA;SV
34667;JORDNÖTSSMÖR UTAN SALT;SV
34668;FRÖBLANDNING;SV
34669;FISKSOPPA, RYSK, SELJANKA,  LAX;SV
34671;BLANDBRÖD, FRÖBRÖD, STENÅLDERSBRÖD;SV
34672;SÖTPOTATIS FRITES, UGNSTEKT;SV
34673;MAKARONILÅDA, GRIS-NÖTFÄRS, FETTFRI MJÖLK;SV
34674;MAKARONILÅDA, NÖTSTEK, FETTFRI MJÖLK;SV
34678;GRÖNSAKER, UGNSTEKT, SALT, OLJA;SV
34679;YOGHURT, SMAKSATT, FETTFRI, LÅG LAKTOSHALT, 1 UG VITAMIN D;SV
34680;PASSIONSFRUKT;SV
34681;JORDNÖTSSMÖR MED SALT OCH SOCKER;SV
34682;KÅL-KÖTTFÄRSGRYTA, NÖTFÄRS, MOROT;SV
34683;KÅL-KÖTTFÄRSGRYTA, NÖTSTEK, MOROT;SV
34684;HAVREGRYNSGRÖT, FETTFRI MJÖLK, UTAN SALT;SV
34685;TOMAT, GRILLAD;SV
34686;HAVREGRYNSGRÖT, FRÖN, VATTEN, SALT;SV
34687;FLERKORNSGRÖT, FRÖN, VATTEN, SALT;SV
34688;KOKOSVATTEN, OSÖTAD;SV
34689;SÖTPOTATIS FRITES, FLOTTYRKOKTA;SV
34690;RÅGRÖT, BOVETEGRYN, YOGHURT;SV
34691;ÄGGVITA, KOKT;SV
34692;ÄGG, OMEGA, KOKT;SV
34693;ÄGG, OMEGA, STEKT, UTAN FETT OCH SALT;SV
34694;PAPAYA, SKALAD;SV
34695;MÅLTIDSSALLAD, BONDSALLAD, BACON, ÄGG, BÖNOR, UTAN DRESSING;SV
34696;MÅLTIDSSALLAD, KORVSALLAD, CHORIZO, POTATIS, OLJEDRESSING;SV
34697;CHORIZO, STEKT UTAN FETT;SV
34698;FYLLD BATONG, SKINKA, OST, PAPRIKA, SALLAT;SV
34699;MÅLTIDSSALLAD, CAESARSALLAD MED RÄKOR, CAESARDRESSING, KRUTONGER;SV
34700;SALLADSDRESSING, CAESARDRESSING;SV
34701;KRUTONG;SV
34702;MÅLTIDSSALLAD, CAESARSALLAD, OST, CAESARDRESSING, KRUTONGER;SV
34703;KÖTTFÄRSSOPPA, MAGER GRIS-NÖTFÄRS;SV
34704;KAKAODRYCK, SOCKRAD, LÄTTMJÖLK OCH VATTEN;SV
34705;ÄPPELPAJ, MJUK, LÄTTMJÖLK;SV
34706;KYCKLINGGRYTA MED TOMAT;SV
34707;KYCKLINGSOPPA, HÖNSSOPPA, MED TOMAT;SV
34708;KÖTTFÄRSSÅS, LAMMFÄRS, TOMAT, OAVREDD;SV
34709;NOTSTEK-NUDELWOK, WOK-GRÖNSAKER;SV
34710;SMÅBRÖD, TESKEDSKAKA UTAN FYLLNING, HEMBAKAT;SV
34711;SMÅBRÖD, TESKEDSKAKA, HEMBAKAT;SV
34712;WIENERBRÖD, SYLT, VATTEN, BAGERI;SV
34713;MAKARONER, FULLKORNSVETE;SV
34714;MAKARONER, FULLKORNSVETE, KOKTA, SALT;SV
34715;MAKARONER, FULLKORNSVETE, KOKTA UTAN SALT;SV
34716;MJÖLK, HELMJÖLK, 3 % FETT, LAKTOSFRI, UTAN TILLSATT VITAMIN D;SV
34717;FYLLD BATONG, KALLRÖKT LAX, ÄGG, SALLAT;SV
34718;FYLLD BATONG, BROILER, CAESAR-DRESSING;SV
34723;FYLLD BATONG, NÖTSTEK, FLERKORNSBAGUETTE;SV
34724;BLANDBRÖD, ROTSAKBRÖD, PALSTERNACKA OCH MOROT, FAZER;SV
34726;BLANDBRÖD, ROTSAKBRÖD, RÖDBETA OCH MOROT, FAZER;SV
34727;RÅGBRÖD, ROTSAKBRÖD, HELKORNSRÅG, SQUASH OCH PALSTERNACKA, FAZER;SV
34728;RÅGBRÖD, MAGVÄNLIG RÅG, FAZER;SV
34738;MANDELDRYCK, OSÖTAD, ALPRO;SV
34743;BONDBÖNOR, TORR, BONDBÖNSKROSS;SV
34752;FÄRSKOST, MASCARPONE, 38 % FETT;SV
34762;FÄRSKOST, 15 % FETT, NATURELL, LAKTOSFRI;SV
34764;FÄRSKOST, 25 % FETT, NATURELL, LAKTOSFRI;SV
34765;FÄRSKOST, 20 % FETT, NATURELL;SV
34783;KAKAODRYCK, SOCKERFRI, VATTEN;SV
34786;YOGHURT, DRYCKBAR, BENECOL AURINKOINEN, 2,1 % FETT, STANOLER;SV
34790;YOGHURT, DRYCKBAR, BENECOL, 2,1 % FETT, STANOLER;SV
34794;SOJAMELLANMÅL, DRICKBAR, BENECOL, 2,9 % FETT, MED VÄXTSTANOL;SV
34797;SÖTSAK, SALMIAKPASTILL, SOCKERFRI;SV
