FOODID;FOODNAME;LANG
29805;SEKALEIPÄ, VAALEA, VESI, VEHNÄJAUHO, VEHNÄROUHE;FI
29806;PAAHTOLEIPÄ, MONIVILJA;FI
29807;SEKALEIPÄ, SÄMPYLÄ, MONIVILJA;FI
29808;SEKALEIPÄ, RUISSÄMPYLÄ;FI
29809;SEKALEIPÄ, PERUNALIMPPU, VEHNÄ-, RUISJAUHO, PERUNAHIUTALE;FI
29810;SEKALEIPÄ, SETSUURI, PÄÄSIÄISLIMPPU/JOULULIMPPU;FI
29811;RUISLEIPÄ, RUISSEKALEIPÄ;FI
29812;NÄKKILEIPÄ, VEHNÄNÄKKILEIPÄ, KUITUA 7 %;FI
29813;NÄKKILEIPÄ, GRAHAMNÄKKILEIPÄ, KUITUA 8 %;FI
29814;RUISLEIPÄ, VARRASLEIPÄ;FI
29815;KORPPU, VEHNÄKORPPU, VESI, TEOLLINEN;FI
29819;PIIMÄ, GEFILUS-PIIMÄ, RASVATON, D-VIT 1 UG, PROBIOOTTEJA;FI
29822;JAUHO, MAISSIJAUHO, KARKEA, POLENTAJAUHO;FI
29823;JAUHO, MAISSIJAUHO, HIENOKSI JAUHETTU;FI
29851;LAMPAANLIHA, VÄHÄRASVAINEN, KEITETTY, SUOLATON;FI
29975;ATERIANKORVIKE, PROTEIINIJUOMAJAUHE, HERBALIFE FORMULA 1, 35 % PROTEIINIA;FI
30005;ATERIANKORVIKE, PROTEIINIJUOMA MAITOON, HERBALIFE FORMULA 1;FI
30051;TÄYSKSYLITOLIPASTILLI;FI
30104;JAUHO, TAPIOKA;FI
30149;PORSAANKYLKI, RIBSIT, PAISTETTU;FI
30151;PANNUKAKKU, LAKTOOSITON MAITOJUOMA;FI
30152;MAKARONILAATIKKO, LIHA-MAKARONILAATIKKO, SIANLIHA, KEVYTMAITO;FI
30153;KAALILAATIKKO, LIHATON, MUNAMAITO;FI
30154;NAKKIKEITTO;FI
30155;JAUHELIHAKASTIKE, RUSKEA KASTIKE, SIANLIHA, RASVAA;FI
30156;HIRVENLIHAKÄRISTYS;FI
30157;GRILLIMAKKARA, GRILLATTU;FI
30158;OHRAPUURO, UUNISSA, MAITO, OHRASUURIMO, SUOLAA;FI
30159;RIISIPUURO, MAITO, RIISI, SUOLATON;FI
30161;KAURAPUURO, RASVATON MAITO, SUOLAA;FI
30162;RIISIPUURO, TÄYSMAITO, RIISI, SUOLAA;FI
30163;ATERIASALAATTI, TONNIKALASALAATTI, KANANMUNA, EI KASTIKETTA;FI
30164;ATERIASALAATTI, KATKARAPUSALAATTI, KANANMUNAA, EI KASTIKETTA;FI
30166;SALAATTI, SIENISALAATTI, KEVYTKERMA;FI
30167;ATERIASALAATTI, CAESARSALAATTI, BROILERI, JUUSTO, CAESARKASTIKE, KRUTONKI;FI
30168;HAMPURILAINEN, NAUDANLIHAPIHVI JA ROUHESÄMPYLÄ;FI
30169;HAMPURILAINEN, KANAHAMPURILAINEN, ROUHESÄMPYLÄ;FI
30170;HAMPURILAINEN, KASVISHAMPURILAINEN, ROUHESÄMPYLÄ;FI
30171;HAMPURILAINEN, RUISHAMPURILAINEN, PORSAAN ULKOFILEE;FI
30172;SOKERIVESIKUORRUTUS;FI
30174;PULLA, KORVAPUUSTI, RUNSASRASVAINEN, VESI, ÖLJY;FI
30175;KAURAPUURO, VESI, OMENA-KANELI, SOKERIA, SUOLATON;FI
30178;VATRUSKA, VOIDELTU;FI
30179;HIRVENLIHAKASTIKE, RUOANVALMISTUSKERMA;FI
30180;MAKARONILAATIKKO, SOIJA-MAKARONILAATIKKO, KEVYTMAITO;FI
30181;MAKARONILAATIKKO, KALA-MAKARONILAATIKKO, TONNIKALA, KEVYTMAITO;FI
30182;KINKKUKASTIKE, MAITOPOHJAINEN, SINIHOMEJUUSTOA, RUOANVALMISTUSKERMAA;FI
30184;LOHIFILEE, PAISTETTU;FI
30185;VANUKAS, SOIJAVANUKAS;FI
30186;VEHNÄTORTILLA;FI
30187;MAISSINAKSU, SUOLATON;FI
30188;VERIOHUKAINEN, TEOLLINEN;FI
30189;PINAATTIOHUKAINEN, TEOLLINEN;FI
30190;JAUHO, KAURAJAUHO;FI
30192;RISOTTO, JAUHELIHA-PAPURISOTTO, NAUDANLIHA;FI
30193;PASTA, MONIVILJAPASTA, VEHNÄ, RUIS, OHRA;FI
30194;URHEILUJUOMA, HIILIHYDRAATTIJUOMA, POWERADE, GATORADE;FI
30195;VANUKAS, MAITOSUKLAAVANUKAS, TEOLLINEN, KESKIARVO;FI
30200;KEBABLEIPÄ, PITAKEBAB, RULLAKEBAB, GRILLIRUOKA;FI
30201;UUNIKALA;FI
30202;SUSHI, TONNIKALA, ILMAN LEVÄÄ, NIGIRI;FI
30203;SUSHI, LEVÄRULLA, TUORESUOLATTU LOHI, MAKI;FI
30204;KASVISKUSKUS;FI
30205;LIHAPULLA, LIHAPYÖRYKKÄ, TEOLLINEN;FI
30206;VIINERI, VANILJAKIISSELI, HILLO, VESI, LEIPOMO;FI
30207;SOIJAJUOMA, KALSIUMIA;FI
30208;KAURAJUOMA, MAIDOTON, LISÄTTY KALSIUMIA;FI
30209;KAURAJUOMA, MAIDOTON, LISÄTTY KALSIUMIA JA VITAMIINEJA;FI
30210;KAURAJUOMA, MAIDOTON, OAT DRINK;FI
30211;KAURAVALMISTE, VAIHTOEHTO KERMALLE, RASVAA 15 %;FI
30212;RIISIJUOMA, LISÄTTY KALSIUMIA;FI
30213;WOK-KASVIKSET, MAISSI-PORKKANA-HERNE-PARSAKAALI-PAPRIKA-SIENI-PURJO;FI
30214;VESIKASTANJA;FI
30215;WOK-KASVIKSET, PORKKANA-HERNE-VESIKASTANJA- BAMBUNVERSO-PAPRIKA-SIENI;FI
30216;WOK-KASVIKSET, WOKATTU, MAISSI-PORKKANA-HERNE-PARSAKAALI-PAPRIKA-SIENI-PURJO;FI
30217;WOK-KASVIKSET, WOKATTU, PORKKANA-HERNE-VESIKASTANJA-BAMBUNVERSO-PAPRIKA-SIENI;FI
30218;WOK-KASVIKSET, LANTTU-PORKKANA-PARSAKAALI-VESIKASTANJA-MAISSI-HERNE-SIENI;FI
30219;WOK-KASVIKSET, WOKATTU, LANTTU-PORKKANA-PARSAKAALI-VESIKAST.-MAISSI-HERNE-SIENI;FI
30221;RIISI-KAURASEOS;FI
30222;RUNEBERGINTORTTU;FI
30223;BATAATTI, KUORITTU;FI
30224;VIRVOITUSJUOMA, KOLAJUOMA LIGHT, KEINOTEKOISESTI MAKEUTETTU;FI
30225;BROILERI-KASVISWOKKI, WOKKIVIHANNEKSET;FI
30226;PORSAS-KASVISWOKKI, WOKKIVIHANNEKSET;FI
30259;PAKASTEKASVISSEKOITUS, PERUNA-SIPULISEKOITUS;FI
30260;PERUNA-SIPULILAATIKKO, PAKASTESEKOITUS, KASVIRASVAKERMA 15 %;FI
30261;GRILLIMAKKARA, KEITETTY;FI
30262;PORONLIHA, PAISTETTU;FI
30265;BROILERIN SIIPI, NAHKOINEEN;FI
30268;BROILERIN SIIPI, NAHATON;FI
30271;BROILERIN SIIPI, MARINOITU, RAAKA;FI
30272;BROILERIN SIIPI, MARINOITU, UUNISSA;FI
30273;LEIKKELEMAKKARA, BALKAN/KINKKUMAKKARA, RASVAA 16 %;FI
30274;LEIKKELEMAKKARA, BALKANMAKKARA, RASVAA 21,5 %;FI
30275;LEIKKELEMAKKARA, GOUTERMAKKARA, RASVAA 12 %;FI
30278;MUIKKUSÄILYKE, TOMAATTIKASTIKKEESSA;FI
30279;LEIKKELEMAKKARA, LAUANTAIMAKKARA, KEVYT, RASVAA 14,5 %;FI
30281;NAKKI, JUUSTOINEN;FI
30282;KAMPELAFILEE, LEIVITETTY, PAISTETTU PANNULLA;FI
30286;KAMPELAFILEE, LEIVITETTY, UUNISSA;FI
30292;LENKKIMAKKARA, JUUSTOINEN;FI
30294;LEIKKELEMAKKARA, VÄHÄSUOLAINEN, RASVAA 3,5 %;FI
30295;LEIKKELEMAKKARA, BALKANMAKKARA/KINKKUMAKKARA, KEVYT, RASVAA 9 %;FI
30298;PULLA, KESKIRASVAINEN, KEVYTMAITO, KEINOTEKOISESTI MAKEUTETTU;FI
30299;KALKKUNALEIKE, LEIVITETTY, UUNISSA;FI
30303;KALAPYÖRYKKÄ, TEOLLINEN;FI
30305;MEETVURSTI, KEVYT, RASVAA 15 %;FI
30306;MEETVURSTI;FI
30310;SULATEJUUSTO, RASVAA 5 %, VÄHÄRASVAINEN;FI
30311;KALAKUKKO, KIRJOLOHI;FI
30312;FETA-KASVISPANNU;FI
30313;KALAKASTIKE, LOHIKASTIKE, KERMAINEN;FI
30314;BROILERIKEITTO, KASVIKSIA, KERMAINEN;FI
30315;KANALIEMI, LAIMENNETTU;FI
30316;BROILERINLEIKE, LEIVITETTY, KARINIEMEN KANANPOJAN PANEROITU PIHVI;FI
30317;NAKKI, TUOTEKESKIARVO;FI
30318;LENKKIMAKKARA, KESKIARVO;FI
30319;LEIKKELEMAKKARA, JAHTIMAKKARA, RASVAA 18 %;FI
30321;GRILLIMAKKARA, KEVYT, TUOTEKESKIARVO;FI
30322;RYYNIMAKKARA, TUOTEKESKIARVO;FI
30324;LENKKIMAKKARA, KEVYT, TUOTEKESKIARVO;FI
30325;NAKKI, KEVYT, TUOTEKESKIARVO;FI
30326;GRILLIMAKKARA, KEVYT, GRILLATTU;FI
30327;GRILLIMAKKARA, LIHAISA, GRILLATTU;FI
30328;LENKKIMAKKARA, KEVYT, GRILLATTU;FI
30329;NAKKI, KEVYT, GRILLATTU;FI
30330;NAKKI, GRILLATTU, JUUSTOINEN;FI
30331;LENKKIMAKKARA, JUUSTOINEN, GRILLATTU;FI
30332;GRILLIMAKKARA, KEVYT, UUNISSA;FI
30333;GRILLIMAKKARA, LIHAISA, UUNISSA;FI
30334;LENKKIMAKKARA, KEVYT, UUNISSA;FI
30335;LENKKIMAKKARA, UUNISSA;FI
30336;LENKKIMAKKARA, JUUSTOINEN, UUNISSA;FI
30338;NAKKI, UUNISSA;FI
30339;NAKKI, KEVYT, UUNISSA;FI
30340;NAKKI, UUNISSA, JUUSTOINEN;FI
30341;NAKKI, KEVYT, KEITETTY;FI
30342;GRILLIMAKKARA, PAISTETTU ILMAN RASVAA;FI
30344;LAUANTAIMAKKARA, PAISTETTU ILMAN RASVAA;FI
30345;LAUANTAIMAKKARA, PAISTETTU RASVASSA;FI
30346;RIISI, PITKÄJYVÄINEN, KEITETTY, SUOLATON;FI
30347;RIISI, PITKÄJYVÄINEN, KASVISLIEMESSÄ, KEITETTY;FI
30348;RIISI, TUMMA, KEITETTY, SUOLATON;FI
30349;TÄYSJYVÄRIISI, KEITETTY, SUOLAA;FI
30350;RUIS-RIISISEOS, KEITETTY, SUOLATON;FI
30351;RIISI-KAURASEOS, KEITETTY, SUOLAA;FI
30352;RIISI-KAURASEOS, KEITETTY, SUOLATON;FI
30356;MAKARONI, KEITETTY, SUOLATON;FI
30357;PASTA, SPAGETTI, KEITETTY, SUOLATON;FI
30358;KAURAMAKARONI, KEITETTY, SUOLAA;FI
30360;MAKARONI, RUISMAKARONI, KEITETTY, SUOLATON;FI
30361;PASTA, MONIVILJAPASTA, KEITETTY, SUOLATON;FI
30362;PASTA, MONIVILJAPASTA, KEITETTY, SUOLAA;FI
30366;PERUNASOSE, VESI, KASVIRASVALEVITE;FI
30367;PERUNASOSE, RASVATON MAITO;FI
30368;PERUNASOSE, TÄYSMAITO;FI
30369;RAAKAMAKKARA, SISKONMAKKARA;FI
30370;GRILLIMAKKARA, JUUSTOINEN, LIHAISA;FI
30371;MAKKARA, VERIMAKKARA, MUSTAMAKKARA;FI
30372;MAKSAMAKKARA, MAKSAPASTEIJA, KESKIARVO;FI
30373;MAKSAMAKKARA, MAKSAPASTEIJA, KEVYT, KESKIARVO;FI
30374;GRILLIMAKKARA, JUUSTOINEN;FI
30380;TEE, JÄÄTEE;FI
30382;PUNAJUURI, KEITETTY, SUOLATON;FI
30384;LANTTU, KEITETTY, SUOLATON;FI
30388;MEHU, MEHUJUOMA, OSITTAIN KEINOTEKOISESTI MAKEUTETTU;FI
30390;MEHU, MEHUJUOMA, KEVYT, OSITTAIN KEINOTEKOISESTI MAKEUTETTU;FI
30391;TÄYSMEHU, PÄÄRYNÄTÄYSMEHU;FI
30392;MEHU, MEHUJUOMA;FI
30394;MEHUJUOMATIIVISTE, KESKIARVO;FI
30395;TÄYSMEHU, KARPALO-PUOLUKKATÄYSMEHU;FI
30396;MEHU, MEHUJUOMA, SOKERITON, KEINOTEKOISESTI MAKEUTETTU;FI
30402;JUUSTO, PUOLIKOVA JUUSTO, RASVAA 5 %;FI
30406;RAEJUUSTO, RASVAA 2-5 %, LAKTOOSITON;FI
30423;MAITO, RASVATON, LAKTOOSITON MAITOJUOMA, D-VITAMIINIA 1 UG;FI
30424;PULLA, KESKIRASVAINEN, KEVYTMAITO, LAKTOOSITON;FI
30425;MAKARONILAATIKKO, LIHA-MAKARONILAATIKKO, SIKA-NAUTA, LAKTOOSITON MAITOJUOMA;FI
30428;JUUSTO, SINIHOMEJUUSTO, RASVAA 17 %, AURA;FI
30429;JUUSTO, VALKOHOMEJUUSTO, RASVAA 16 %, CAMEMBERT/BRIE;FI
30430;SIIDERI, KUIVA, 5,5 TIL% ALKOHOLIA;FI
30432;SIIDERIJUOMA, 0,7 TIL% ALKOHOLIA;FI
30434;KALALEVITE;FI
30440;RIISISUKLAA;FI
30443;TUOREJUUSTO, RASVAA 15 %, MAUSTETTU, CREME BONJOUR LIGHT;FI
30444;TOMAATTI, AURINKOKUIVATTU, ÖLJYSSÄ;FI
30449;VIILI, MAUSTAMATON, RASVAA 1 %, YKKÖSVIILI, VL;FI
30450;VIILI, MAUSTETTU, RASVAA 2 %, VL;FI
30451;KIVENNÄISVESI, FRUKTOOSILLA MAKEUTETTU;FI
30452;JOGURTTI, JUOTAVA, RASVAA 0,1 %, VL;FI
30454;KERMAVIILI, RASVAA 6 %, VL;FI
30455;KERMAVIILI, RASVAA 3,5 % ,VL;FI
30456;JOGURTTI, MAUSTETTU, RASVAA 2 %, VL, D-VIT 0,5 UG;FI
30462;JOGURTTI, MAUSTETTU, RASVAA 1,5 %, VL;FI
30464;JOGURTTI, MAUSTETTU, RASVATON, LAKTOOSITON;FI
30478;KANTARELLI, PAISTETTU;FI
30570;MALTODEKSTRIINI;FI
30572;GRILLIMAKKARA, TUOTEKESKIARVO;FI
30573;GRILLIMAKKARA, LIHAISA, TUOTEKESKIARVO;FI
30574;MEHU, HÖYRYMEHU, MUSTAHERUKKA, LAIMENTAMATON, SOKERITON;FI
30575;MEHU, HÖYRYMEHU, MUSTAHERUKKA, LAIMENNETTU, SOKERITON;FI
30576;MEHU, GEFILUS, PROBIOOTTEJA, TUOTEKESKIARVO;FI
30599;PAKASTEKASVISSEKOITUS, PERUNA-SIPULISEKOITUS, PAISTETTU;FI
30600;BATAATTI, UUNISSA;FI
30601;BATAATTI, PAISTETTU;FI
30602;BATAATTI, KUORITTU, KEITETTY, SUOLATON;FI
30603;BATAATTI, KUORITTU, KEITETTY, SUOLAA;FI
30604;BATAATTISOSEKEITTO, VESI;FI
30605;TONNIKALA, PAISTETTU;FI
30606;TÄYSMEHU, C-VITAMIINIA, D-VITAMIINIA, PROBIOOTTEJA;FI
30607;MEHU, MEHUJUOMA, KUITUA;FI
30608;JOGURTTI, MAUSTETTU HILLOLLA, RASVATON;FI
30610;VOI, VÄHÄSUOLAINEN;FI
30612;KASVIRASVALEVITE 30 %, KEIJU KEVYT;FI
30614;(ARC) KASVIRASVALEVITE 25%, PIRKKA;FI
30616;MARGARIINI 40 %, RAINBOW;FI
30617;KASVIRASVALEVITE 70 %, KEIJU LAKTOOSITON, D-VIT 20 UG;FI
30619;MARGARIINI 60 %, KEIJU NORMAALISUOLAINEN, D-VIT 20 UG;FI
30621;MARGARIINI 40 %, KEIJU KEVYT LAKTOOSITON, D-VIT 20 UG;FI
30629;MARGARIINI 60 %, KULTARYPSI;FI
30631;MARGARIINI 60 %, TEOLLINEN TUOTEKESKIARVO;FI
30633;MEHUJUOMATIIVISTE, VITAMINOITU;FI
30634;NUUDELI, KEITETTY, SUOLAA;FI
30635;NUUDELI, KEITETTY, SUOLAA, ÖLJYÄ;FI
30636;SIIDERI, KEVYT, 4,7 TIL% ALKOHOLIA;FI
30638;GIN LONG DRINK, KEVYT 4,7 TIL%;FI
30639;BOOLI, 7 TIL.% ALKOHOLIA;FI
30641;KANANMUNA, OMEGA, KUORETON;FI
30646;RUOANVALMISTUSKERMA, RASVAA 5 %, VL;FI
30664;SUOLAPÄHKINÄ-HEDELMÄ-SEKOITUS;FI
30665;ATERIANKORVIKE, PROTEIINIPATUKKA, KESKIARVO, N. 30 % PROTEIINIA;FI
30666;KALKKUNAKASTIKE, RUOANVALMISTUSKERMA, VIHANNEKSIA;FI
30667;KALKKUNAKASTIKE, KASVIRASVAKERMA, VIHANNEKSIA;FI
30668;RISOTTO, KALKKUNARISOTTO;FI
30669;NUPPUVIHANNES, KEITETTY, SUOLATON, KUKKAKAALI, PORKKANA, PARSAKAALI;FI
30670;SALAATTI, PASTA-VIHANNES;FI
30671;RAHKA, HEDELMÄRAHKA, KEVYTMAITO, KOTITEKOINEN;FI
30672;RAHKA, MARJARAHKA, KEVYTMAITO, KOTITEKOINEN;FI
30673;RAHKA, MAUSTETTU, RASVAA 3,5 %;FI
30676;NAUDANFILEE, ULKOFILEE, UUNISSA;FI
30677;NAUDANFILEE, ULKOFILEE, PAISTETTU;FI
30728;TOMAATTIKASTIKE;FI
30731;KALAKASTIKE, LOHIKASTIKE, TOMAATTINEN;FI
30732;SIPULIKEITTO;FI
30733;BROILERI, KOIPI-REISI, NAHKOINEEN, UUNISSA;FI
30792;BROILERI, KOIPI-REISI, NAHATON;FI
30795;BROILERI, KOIPI-REISI, NAHATON, UUNISSA;FI
30796;BROILERI, KOIPI-REISI, NAHATON, GRILLATTU;FI
30799;JÄLKIRUOKAKASTIKE, VANILJAKASTIKE, KAURAPOHJAINEN;FI
30800;JÄÄTELÖ, KAURAJÄÄTELÖ;FI
30801;KOKOLIHALEIKKELE, PARMANKINKKU, ILMAKUIVATTU KINKKU, RASVAA 15 %;FI
30818;SALAATTI, JÄÄVUORISALAATTI, TOMAATTI, KURKKU, VIHERSEKASALAATTI;FI
30914;FENKOLI, SALAATTIFENKOLI;FI
30924;MAISSIPUURO, POLENTA, SUOLAA;FI
30925;MAJONEESI, RASVAA 80 %;FI
30926;MAJONEESI, RASVATON;FI
30968;PINJANSIEMEN;FI
30991;PELLAVANSIEMEN, KOKONAINEN;FI
31139;PASTA, VEHNÄNALKIOPASTA;FI
31140;PASTA, VEHNÄNALKIOPASTA, KEITETTY, SUOLATON;FI
31144;SIANLIHASUIKALE, MARINOITU, RAAKA;FI
31145;NAUDANLIHASUIKALE, MARINOITU, RAAKA;FI
31146;SIANLIHASUIKALE, MARINOITU, PAISTETTU ÖLJYSSÄ;FI
31147;NAUDANLIHASUIKALE, MARINOITU, PAISTETTU ÖLJYSSÄ;FI
31148;BROILERISUIKALE, PAISTETTU, SUOLATON;FI
31160;RUOKASOODA;FI
31174;PASTA, TUMMA PROTEIINIPASTA;FI
31175;KVINOA, SIEMEN;FI
31179;KVINOA, KEITETTY, SUOLATON;FI
31180;KVINOA, KEITETTY, SUOLAA;FI
31181;PASTA, TUMMA PROTEIINIPASTA, KEITETTY, SUOLATON;FI
31211;KURPITSANSIEMEN;FI
31212;PÄHKINÄ, PISTAASIPÄHKINÄ;FI
31213;PAPU, MUNGOPAPU, KEITETTY, LISÄTTY SUOLAA;FI
31214;PAPU, KIDNEYPAPU, KEITETTY;FI
31216;PAPU, ADUKIPAPU, KUIVATTU;FI
31217;PAPU, ADUKIPAPU, KEITETTY, SUOLATON;FI
31218;KIKHERNE, KUIVATTU;FI
31219;LINSSI, PUNAINEN, KUIVATTU;FI
31225;LINSSI, PUNAINEN, KEITETTY;FI
31226;JAUHO, SPELTTIJAUHO, TÄYSJYVÄ;FI
31228;JÄÄTELÖ, KAURAJÄÄTELÖ, PUIKKO;FI
31229;JÄÄTELÖ, SOIJAJÄÄTELÖPUIKKO, SUKLAAKUORRUTE;FI
31230;MAJONEESI, KANANMUNATON;FI
31231;SOIJAVALMISTE, VAIHTOEHTO KERMALLE, RASVAA 17,5 %;FI
31233;PAPU, HÄRKÄPAPU, KUIVATTU, KEITETTY, LISÄTTY SUOLA;FI
31237;AMARANTTI, HIUTALE;FI
31238;JOHANNEKSENLEIPÄPUUJAUHE, CAROB-JAUHE;FI
31246;SOIJAJUOMA, VITAMINOITU;FI
31247;SOIJAJUOMA, EI LISÄTTYÄ SOKERIA;FI
31248;SOIJAJUOMA, SUKLAA, VITAMINOITU;FI
31249;TEMPEH;FI
31252;RIISIKAKKU, RIISIKEKSI;FI
31253;RIISI-MAISSIKAKKU;FI
31254;SUKLAARUSINA;FI
31255;KAAKAOJUOMA, SOKEROITU, VESI;FI
31256;PASTA, TUOREPASTA, KANANMUNAA;FI
31257;PASTA, TUOREPASTA, KANANMUNAA, KEITETTY, SUOLATON;FI
31258;KERMAVAAHTO SOKERITON, KOTITEKOINEN;FI
31364;HAMPURILAINEN, SIKA-NAUTAPIHVI JA VEHNÄSÄMPYLÄ;FI
31365;TÄYTETTY LEIPÄ, PITALEIPÄ, BROILERI, SALAATTI, TOMAATTI, FETA;FI
31442;JUUSTOINEN KASVISSOSEKEITTO, TEOLLINEN, VALMISATERIA;FI
31443;KANAKEITTO, TEOLLINEN, VALMISATERIA;FI
31444;KALAKEITTO, KIRJOLOHIKEITTO, TEOLLINEN, VALMISATERIA;FI
31445;BROILERIKEITTO, KANA-KOOKOSMAITOKEITTO;FI
31446;PERUNALAATIKKO, KEBAB-PERUNALAATIKKO, KEBABKIUSAUS, TEOLLINEN, VALMISATERIA;FI
31447;BROILERIKASTIKE, RUOANVALMISTUSKERMA;FI
31448;BROILERI-NUUDELIWOKKI, WOKKIVIHANNEKSET;FI
31449;PERUNALAATIKKO, SILAKKALAATIKKO, TEOLLINEN, VALMISATERIA;FI
31450;PERUNALAATIKKO, TONNIKALA-PERUNASOSELAATIKKO, KEVYTMAITO;FI
31451;SPAGETTILIHAVUOKA;FI
31452;PERUNALAATIKKO, KINKKU-PERUNALAATIKKO, KINKKUKIUSAUS, TEOLLINEN, VALMISATERIA;FI
31453;PERUNA-PORKKANASOSE, MAITO;FI
31454;PERUNALAATIKKO, LIHA-PERUNASOSELAATIKKO, NAUDANLIHA, KEVYTMAITO;FI
31455;RISOTTO, SIENIRISOTTO;FI
31457;PUOLUKKAHILLO;FI
31459;OMENAHILLO;FI
31462;TÄYTETTY LEIPÄ, KOLMIOLEIPÄ, BROILERI, MAJONEESI;FI
31463;TÄYTETTY LEIPÄ, KATKARAPUKOLMIOLEIPÄ;FI
31464;TÄYTETTY LEIPÄ, KINKKUKOLMIOLEIPÄ;FI
31465;TÄYTETTY LEIPÄ, TONNIKALAKOLMIOLEIPÄ;FI
31466;MAKARONILAATIKKO, LIHA-MAKARONILAATIKKO, TEOLLINEN, VALMISATERIA;FI
31467;BROILERIKASTIKE, KANAA TIKKA;FI
31468;MANGO-CHUTNEY, HAPANIMELÄKASTIKE;FI
31469;KYLMÄ KASTIKE, KURKKURAITA, INTIALAINEN JOGURTTIKASTIKE;FI
31470;PERUNA-KUKKAKAALICURRY;FI
31471;LIHAPATA, LAMMASCURRY;FI
31482;MAKARONI, PASTA, KANANMUNAA;FI
31483;MAKARONI, PASTA, KANANMUNAA, KEITETTY, SUOLATON;FI
31485;MUNKKI, HILLOA JA SOKERIVESIKUORRUTE, LEIPOMO;FI
31487;MAITOJAUHE, RASVATON, VL, D-VITAMIINIA 5 UG;FI
31488;MAITOJAUHE, RASVATON, LAKTOOSITON, D-VITAMIINIA 5 UG;FI
31489;JAUHELIHA, BROILERIN, PAISTETTU ILMAN RASVAA, SUOLATON;FI
31490;JAUHELIHA, NAUDAN, RASVAA 17 %, PAISTETTU ILMAN RASVAA, SUOLATON;FI
31492;MAKSALAATIKKO, TEOLLINEN, VALMISATERIA;FI
31494;KIISSELI, MEHUKEITTO, KEINOTEKOISESTI MAKEUTETTU, TEOLLINEN;FI
31495;PELLAVAÖLJY;FI
31496;MAITOJAUHE, RASVATON, D-VITAMIINIA 5 UG;FI
31497;MAITOJAUHE, RASVATON, VL;FI
31498;MAITOJAUHE, RASVATON, LAKTOOSITON;FI
31504;RASVASEOSLEVITE 70 %;FI
31505;RASVASEOSLEVITE 75 %, LAKTOOSITON;FI
31506;RASVASEOS 40 %, VL;FI
31508;RASVASEOS, JUOKSEVA, 80%, KESKIARVO;FI
31509;MUNAKAS, KINKKU-JUUSTOMUNAKAS;FI
31511;JOGURTTI, MAUSTETTU, RASVAA NOIN 4 %, LAKTOOSITON;FI
31518;JÄÄTELÖ, JOGURTTIJÄÄTELÖ, RASVAA 9 %;FI
31522;PAAHTOLEIPÄ, RUNSASKUITUINEN, VÄHÄSUOLAINEN;FI
31525;SOIJAVÄLIPALA, ALPRO, HAPATETTU, MAUSTAMATON, RASVAA 2,3 %, KALSIUM, VITAMINOITU;FI
31530;VOI, LAKTOOSITON;FI
31532;JAUHO, JAUHOSEOS, TUMMA, LUONTAISESTI GLUTEENITON;FI
31534;JAUHO, JAUHOSEOS, GLUTEENITON, VEHNÄTÄRKKELYSTÄ, VITAMINOITU, MAITO;FI
31536;KALAPUIKKO, LOHI, KYPSENTÄMÄTÖN;FI
31537;PASTA, TÄYSJYVÄRIISIJAUHO, LUONTAISESTI GLUTEENITON;FI
31538;APRIKOOSISOSE, SOKERITON, C-VITAMINOITU;FI
31539;MARJASOSE, SOKERITON, C-VITAMINOITU;FI
31540;NÄKKILEIPÄ, LUONTAISESTI GLUTEENITON, VITAMINOITU, KUITUA 7,5 %;FI
31541;KEKSI, VÄLIPALAKEKSI, GLUTEENITON;FI
31542;PAAHTOLEIPÄ, GLUTEENITON, VEHNÄTÄRKKELYSTÄ;FI
31543;MYSLI, HEDELMÄMYSLI, FINAX, LUONTAISESTI GLUTEENITON;FI
31544;JAUHO, JAUHOSEOS, VAALEA, LUONTAISESTI GLUTEENITON;FI
31545;KETSUPPI, VÄHEMMÄN SUOLAA JA SOKERIA, FELIX;FI
31547;PAPU, VIHREÄ PAPU, KEITETTY, SUOLATON;FI
31548;NÄKKILEIPÄ, GLUTEENITON, MAITO JA VEHNÄTÄRKKELYS, VITAMINOITU, KUITUA 7 %;FI
31550;JAUHO, JAUHOSEOS, VAALEA, GLUTEENITON, VEHNÄTÄRKKELYS, MAITOJAUHE;FI
31552;GUAVA;FI
31553;MAITO, KEVYTMAITO, LAKTOOSITON MAITOJUOMA, EI LISÄTTY D-VITAMIINIA, LUOMU;FI
31555;GRANAATTIOMENA, KUORITTU;FI
31557;CHILI, VIHREÄ, TUORE;FI
31558;KUIVAKAKKU, TIIKERIKAKKU;FI
31559;KUIVAKAKKU, BANAANIKAKKU;FI
31560;KAKKU, JUUSTOKAKKU, UUNISSA;FI
31561;KAKKU, JUUSTOKAKKU ILMAN UUNIA;FI
31562;TÄYTEKAKUN POHJA;FI
31563;TÄYTEKAKUN POHJA, LUONTAISESTI GLUTEENITON;FI
31564;TÄYTEKAKUN POHJA, GLUTEENITON;FI
31565;TÄYTEKAKUN POHJA, ILMAN KANANMUNAA;FI
31566;KÄÄRETORTUN POHJA;FI
31567;UNELMATORTUN POHJA;FI
31568;KÄÄRETORTUN POHJA, LEIPOMO;FI
31569;KÄÄRETORTUN POHJA, LUONTAISESTI GLUTEENITON;FI
31570;UNELMATORTUN POHJA, LUONTAISESTI GLUTEENITON;FI
